X1,X2,X3,Y
15.7,48,3.03,16661
15.5,48,3.03,16657
15.3,49,3.03,16349
15.0,48,3.03,16906
15.0,48,3.03,16845
15.1,47,3.03,17090
15.3,47,3.03,17075
16.1,45,3.03,17238
17.0,44,3.03,17271
18.2,43,3.03,17361
19.5,42,3.03,17479
21.2,40,3.03,17487
22.3,40,3.03,17143
21.7,40,3.03,17067
21.9,40,3.03,17522
21.3,40,3.03,17648
20.5,41,3.03,17452
19.4,42,3.03,17556
18.7,42,3.03,17542
18.3,43,3.03,17358
17.6,44,3.03,17244
17.0,44,3.03,17183
16.7,45,3.03,17296
16.0,46,3.03,17309
15.6,45,3.03,17529
15.4,45,3.03,17779
15.3,45,3.03,17826
15.3,45,3.03,17842
15.4,45,3.03,17685
16.0,44,3.03,17798
17.0,43,3.03,17779
18.2,42,3.03,17828
18.8,42,3.03,17822
20.3,40,3.03,17781
21.8,39,3.03,17856
22.7,37,3.03,18254
23.1,39,3.03,17276
23.7,38,3.03,17806
23.8,38,3.03,17823
23.1,38,3.03,17706
22.2,39,3.03,17510
21.2,41,3.03,17292
20.5,42,3.03,17097
19.9,41,3.03,17487
19.6,42,3.03,17413
19.1,42,3.03,17412
18.4,43,3.03,17233
18.1,43,3.03,17284
18.1,44,3.03,17223
17.8,44,3.03,17096
17.3,44,3.03,17090
17.0,46,3.03,16916
16.9,46,3.03,16724
17.0,46,3.03,16585
17.2,46,3.03,16690
17.2,46,3.03,16660
17.3,46,3.03,16716
17.5,46,3.03,16674
17.9,45,3.03,16633
18.3,45,3.03,16710
18.7,44,3.03,16638
18.7,44,3.03,16652
18.5,44,3.03,16728
18.4,45,3.03,16688
17.9,45,3.03,16718
17.6,45,3.03,16796
17.3,45,3.03,16843
17.1,45,3.03,16939
16.8,46,3.03,16786
16.4,46,3.03,16694
16.1,47,3.03,16666
15.7,47,3.03,16698
15.4,48,3.03,16684
15.3,48,3.03,16743
14.9,48,3.03,16758
14.9,48,3.03,16810
14.8,48,3.03,16762
15.1,48,3.03,16807
15.5,49,3.03,16378
15.9,50,3.03,15848
16.3,50,3.03,15616
16.9,51,3.03,15140
17.0,52,3.03,14856
17.1,51,3.03,14914
17.4,52,3.03,14847
17.7,50,3.03,15239
17.8,51,3.03,14937
17.9,52,3.03,14529
17.8,52,3.03,14317
17.6,54,3.03,14122
17.2,56,3.03,13659
17.0,56,3.03,13782
16.8,58,3.03,13372
16.6,59,3.03,13170
16.3,62,3.03,12584
15.9,65,3.03,12103
15.7,66,3.03,11986
15.6,64,3.03,12360
15.7,60,3.03,13197
15.8,60,3.03,13221
16.0,58,3.03,13627
16.4,56,3.03,14019
17.4,50,3.03,15114
17.5,52,3.03,14496
18.0,55,3.03,13567
19.5,52,3.03,13902
21.1,50,3.03,13920
22.6,48,3.03,14124
23.5,47,3.03,14330
24.3,46,3.03,14431
23.9,46,3.03,14303
23.8,47,3.03,14147
23.2,48,3.03,14092
22.4,48,3.03,14090
22.2,49,3.03,14024
21.5,52,3.03,13375
20.7,53,3.03,13310
19.9,54,3.03,13329
19.1,55,3.03,13399
18.7,56,3.03,13162
18.2,58,3.03,12973
18.0,57,3.03,13101
17.6,57,3.03,13380
17.4,56,3.03,13536
17.2,57,3.03,13456
17.0,58,3.03,13326
16.9,58,3.03,13251
17.0,57,3.03,13476
17.5,56,3.03,13610
18.1,54,3.03,13784
18.0,55,3.03,13700
18.1,55,3.03,13618
18.7,54,3.03,13661
20.0,52,3.03,13921
20.7,51,3.03,14001
20.5,50,3.03,14166
20.2,51,3.03,14090
19.7,52,3.03,14038
19.3,52,3.03,14007
18.8,54,3.03,13737
18.5,56,3.03,13374
18.1,56,3.03,13432
17.8,57,3.03,13219
17.6,56,3.03,13444
17.3,55,3.03,13772
17.0,55,3.03,13950
16.8,56,3.03,13930
16.7,55,3.03,13998
16.9,55,3.03,14040
17.2,54,3.03,13998
18.0,54,3.03,13944
19.5,52,3.03,13998
20.3,50,3.03,14153
21.5,49,3.03,14280
22.0,48,3.03,14414
23.1,47,3.03,14464
23.4,46,3.03,14427
23.2,46,3.03,14569
22.6,46,3.03,14642
22.2,47,3.03,14621
21.7,47,3.03,14628
21.0,48,3.03,14526
20.3,52,3.03,13852
19.8,52,3.03,13850
19.6,53,3.03,13808
19.3,53,3.03,13794
19.0,53,3.03,13772
18.9,53,3.03,13770
18.7,54,3.03,13805
18.2,54,3.03,13762
17.9,55,3.03,13689
17.7,56,3.03,13537
17.6,57,3.03,13211
17.9,56,3.03,13370
18.7,55,3.03,13438
20.6,52,3.03,13719
22.0,49,3.03,14021
23.7,47,3.03,14163
24.6,46,3.03,14183
24.9,48,3.03,13728
25.4,46,3.03,13937
25.0,46,3.03,14036
24.7,47,3.03,13860
24.1,48,3.03,13800
23.8,48,3.03,13971
23.0,50,3.03,13633
22.3,50,3.03,13660
21.7,51,3.03,13654
21.4,51,3.03,13551
21.0,54,3.03,13027
20.5,56,3.03,12793
19.6,58,3.03,12406
19.2,59,3.03,12459
18.9,60,3.03,12229
18.7,60,3.03,12291
18.5,60,3.03,12460
18.3,61,3.03,12328
18.2,61,3.03,12187
18.3,60,3.03,12397
18.9,58,3.03,12610
19.4,58,3.03,12600
19.8,57,3.03,12685
20.2,54,3.03,13290
20.6,51,3.03,13890
20.7,51,3.03,13911
20.6,53,3.03,13410
21.8,49,3.03,14124
21.6,50,3.03,13874
21.0,51,3.03,13698
20.6,52,3.03,13587
20.2,52,3.03,13812
19.9,51,3.03,13996
19.6,52,3.03,13991
19.2,53,3.03,13716
18.7,55,3.03,13495
18.3,56,3.03,13303
18.0,56,3.03,13298
17.8,56,3.03,13488
17.7,56,3.03,13487
17.6,56,3.03,13560
17.6,56,3.03,13658
17.7,56,3.03,13575
18.3,55,3.03,13465
19.7,56,3.03,13006
20.9,54,3.03,13193
23.4,50,3.03,13223
24.4,46,3.03,14312
24.9,46,3.03,14123
25.8,46,3.03,14005
26.0,47,3.03,13561
26.1,46,3.03,13684
25.4,46,3.03,13844
24.8,47,3.03,13845
24.1,48,3.03,13712
23.2,50,3.03,13477
22.5,51,3.03,13296
21.8,52,3.03,13300
21.1,53,3.03,13243
20.6,54,3.03,13220
20.1,54,3.03,13176
19.7,55,3.03,13171
19.3,55,3.03,13174
19.1,55,3.03,13236
18.6,56,3.03,13208
18.4,56,3.03,13270
18.6,56,3.03,13273
19.1,55,3.03,13344
19.7,54,3.03,13384
20.4,54,3.03,13268
22.3,49,3.03,14048
24.4,46,3.03,14374
24.7,45,3.03,14500
26.0,44,3.03,14639
27.6,42,3.03,14962
25.6,44,3.03,14730
25.2,45,3.03,14496
25.2,45,3.03,14298
24.4,46,3.03,14322
23.8,46,3.03,14293
23.1,48,3.03,14169
22.6,48,3.03,14170
22.1,50,3.03,13697
21.5,52,3.03,13448
21.0,52,3.03,13533
20.5,53,3.03,13466
20.1,53,3.03,13454
19.8,54,3.03,13361
19.6,54,3.03,13359
19.4,55,3.03,13206
19.5,55,3.03,13315
20.6,52,3.03,13558
21.8,51,3.03,13585
22.8,50,3.03,13514
24.1,48,3.03,13745
24.0,48,3.03,13775
24.2,48,3.03,13862
25.0,47,3.03,13854
26.5,45,3.03,14106
25.4,46,3.03,14026
24.8,47,3.03,13906
24.1,49,3.03,13470
23.5,52,3.03,13024
23.0,51,3.03,13329
22.6,51,3.03,13322
22.2,52,3.03,13252
21.8,52,3.03,13159
21.4,52,3.03,13323
20.9,53,3.03,13321
20.5,53,3.03,13320
20.2,53,3.03,13504
20.0,53,3.03,13520
19.8,54,3.03,13424
19.7,54,3.03,13398
20.0,53,3.03,13628
20.6,51,3.03,13836
21.5,50,3.03,13980
22.9,48,3.03,13873
23.9,49,3.03,13518
24.5,48,3.03,13535
24.3,49,3.03,13560
23.8,50,3.03,13402
23.8,50,3.03,13292
24.1,50,3.03,13380
23.9,50,3.03,13370
23.7,50,3.03,13315
23.2,50,3.03,13324
22.8,51,3.03,13242
22.4,53,3.03,12950
21.9,54,3.03,12936
21.2,55,3.03,12766
20.8,56,3.03,12530
20.5,57,3.03,12572
20.4,56,3.03,12671
20.1,56,3.03,12701
19.9,58,3.03,12430
19.6,58,3.03,12358
19.4,59,3.03,12346
19.5,58,3.03,12652
19.4,56,3.03,13052
19.6,56,3.03,12912
19.8,56,3.03,12863
20.6,54,3.03,13103
20.9,54,3.03,13033
21.4,52,3.03,13312
22.7,50,3.03,13419
23.7,50,3.03,13416
23.8,49,3.03,13481
23.6,50,3.03,13369
23.1,51,3.03,13256
22.5,51,3.03,13294
22.0,52,3.03,13098
21.6,54,3.03,12900
21.1,55,3.03,12866
20.8,56,3.03,12666
20.4,56,3.03,12553
20.1,57,3.03,12534
19.9,58,3.03,12522
19.6,58,3.03,12593
19.4,58,3.03,12657
19.2,58,3.03,12578
19.1,58,3.03,12532
19.2,58,3.03,12684
19.4,57,3.03,12728
19.6,56,3.03,12931
19.7,56,3.03,12875
19.8,56,3.03,12836
20.9,55,3.03,12931
21.6,53,3.03,13106
22.1,54,3.03,12808
22.7,53,3.03,12814
23.1,52,3.03,13014
23.1,52,3.03,13013
22.7,52,3.03,12964
22.2,52,3.03,13180
21.7,52,3.03,13279
21.4,53,3.03,13187
21.2,53,3.03,13192
20.8,54,3.03,13191
20.5,54,3.03,13108
20.2,54,3.03,13113
19.9,55,3.03,13103
19.7,56,3.03,13038
19.5,56,3.03,12934
19.3,56,3.03,12943
19.3,57,3.03,12725
19.6,56,3.03,12806
20.4,56,3.03,12782
21.3,54,3.03,12946
21.9,53,3.03,13018
22.8,51,3.03,13173
23.2,51,3.03,13251
23.5,50,3.03,13472
23.5,49,3.03,13580
23.3,50,3.03,13557
23.2,50,3.03,13650
23.1,48,3.03,13851
22.9,49,3.03,13911
22.7,49,3.03,13949
22.2,50,3.03,13697
21.8,50,3.03,13731
21.3,51,3.03,13593
20.8,53,3.03,13312
20.4,55,3.03,13009
20.0,55,3.03,12940
19.5,56,3.03,12812
19.1,56,3.03,13012
18.9,56,3.03,13024
18.5,57,3.03,13037
18.6,57,3.03,12988
18.9,56,3.03,13085
19.7,55,3.03,13193
21.4,52,3.03,13375
23.9,50,3.03,13374
26.7,46,3.03,13644
28.5,43,3.03,14257
27.1,44,3.03,14108
28.2,44,3.03,13994
28.2,43,3.03,14189
28.2,44,3.03,13976
27.7,45,3.03,13850
26.9,46,3.03,13876
26.1,46,3.03,13841
25.2,48,3.03,13453
24.3,50,3.03,13119
23.5,53,3.03,12636
22.8,52,3.03,13184
22.1,53,3.03,12972
21.5,54,3.03,12950
21.2,53,3.03,13171
20.7,54,3.03,12976
20.1,55,3.03,13084
19.6,56,3.03,12989
19.4,56,3.03,12941
19.8,55,3.03,13137
20.8,53,3.03,13372
22.7,51,3.03,13386
24.3,50,3.03,13134
26.7,46,3.03,13578
27.9,46,3.03,13588
28.8,43,3.03,14142
28.6,42,3.03,14315
29.1,43,3.03,14169
29.0,43,3.03,14068
28.6,43,3.03,14099
27.9,44,3.03,13894
27.0,46,3.03,13751
26.1,46,3.03,13742
25.3,48,3.03,13371
24.4,50,3.03,13094
23.6,51,3.03,13087
23.0,51,3.03,13330
22.4,50,3.03,13772
21.9,52,3.03,13204
21.4,53,3.03,13126
20.2,57,3.03,12558
19.3,62,3.03,11838
19.6,59,3.03,12278
19.6,60,3.03,12014
20.7,58,3.03,12168
22.6,54,3.03,12620
24.5,51,3.03,12806
26.2,49,3.03,12937
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.6,49,3.03,12925
26.1,50,3.03,12659
25.6,51,3.03,12561
25.4,51,3.03,12690
24.5,53,3.03,12480
24.1,52,3.03,12607
23.4,53,3.03,12596
22.5,56,3.03,12262
22.1,57,3.03,12012
21.8,58,3.03,12007
21.8,60,3.03,11479
23.5,56,3.03,11951
23.9,56,3.03,11842
24.1,59,3.03,11225
24.8,59,3.0,11145
25.4,58,3.0,11058
25.5,56,3.0,11460
25.6,56,3.0,11513
26.1,56,3.0,11498
26.0,56,3.0,11362
25.6,58,3.0,11105
25.1,60,3.0,10852
24.4,60,3.0,10962
23.9,59,3.03,11168
23.5,58,3.03,11428
23.4,56,3.03,11928
23.2,57,3.03,11754
22.7,58,3.03,11769
22.0,60,3.03,11568
21.7,60,3.03,11426
21.4,62,3.03,11243
21.5,62,3.03,11194
20.7,64,3.03,10963
20.4,65,3.03,10872
20.5,65,3.03,10930
21.2,64,3.03,10921
22.1,63,3.03,10931
23.7,60,3.0,11161
25.3,57,3.0,11317
25.9,56,3.0,11549
26.4,54,3.0,11774
27.3,52,3.0,12063
27.5,51,3.0,12083
27.6,52,3.0,11945
27.2,52,3.0,11880
26.6,53,3.0,11952
25.6,54,3.03,11888
24.9,55,3.03,11784
24.2,56,3.03,11843
23.7,56,3.03,11904
23.0,58,3.03,11748
22.5,58,3.03,11662
22.0,60,3.03,11546
21.6,61,3.03,11461
21.0,62,3.03,11396
20.6,62,3.03,11490
20.1,62,3.03,11498
19.8,63,3.03,11478
20.2,62,3.03,11455
21.2,60,3.03,11732
22.1,58,3.03,11950
23.3,56,3.03,12131
25.2,54,3.03,12034
26.5,53,3.0,12012
27.0,51,3.0,12229
27.6,51,3.0,12174
27.4,50,3.0,12346
27.4,52,3.0,12028
27.1,51,3.0,12283
26.7,50,3.03,12558
26.0,51,3.03,12518
25.3,52,3.03,12512
24.8,52,3.03,12457
24.4,53,3.03,12412
23.8,54,3.03,12277
23.3,56,3.03,12055
22.7,57,3.03,12022
22.4,58,3.03,11816
22.1,59,3.03,11646
21.9,59,3.03,11781
21.5,59,3.03,11763
21.6,58,3.03,11985
22.0,59,3.03,11795
23.0,56,3.03,12001
24.6,54,3.03,12246
25.6,52,3.03,12260
26.3,51,3.03,12466
27.3,50,3.03,12590
28.4,48,3.0,12612
29.0,47,3.0,12706
29.0,47,3.0,12721
28.3,49,3.0,12576
27.7,50,3.03,12544
27.0,50,3.03,12357
26.1,52,3.03,12174
25.4,54,3.03,12100
24.8,55,3.03,11900
24.3,56,3.03,11807
23.8,57,3.03,11734
23.4,57,3.03,11805
23.1,57,3.03,11752
22.9,58,3.03,11763
22.7,57,3.03,11916
22.1,57,3.03,11999
21.8,57,3.03,12084
21.8,57,3.03,12146
21.8,57,3.03,12233
22.3,54,3.03,12616
23.3,52,3.03,12872
24.5,51,3.03,12804
25.7,50,3.03,12860
26.4,49,3.03,12898
26.1,49,3.03,12902
25.7,50,3.03,12880
25.5,50,3.03,12812
25.7,50,3.03,12764
25.7,51,3.03,12666
25.3,52,3.03,12404
24.8,53,3.03,12321
24.2,54,3.03,12181
23.9,56,3.03,11963
23.4,57,3.03,11694
23.0,57,3.03,11872
22.6,59,3.03,11630
22.3,60,3.03,11535
22.1,58,3.03,11892
21.9,58,3.03,11790
21.7,61,3.03,11334
21.4,61,3.03,11477
21.6,59,3.03,11808
22.0,58,3.03,11802
22.2,58,3.03,11965
22.5,55,3.03,12471
22.9,52,3.03,12874
23.1,53,3.03,12865
24.0,54,3.03,12459
25.5,52,3.03,12279
26.9,50,3.03,12489
26.4,55,3.0,11651
26.7,52,3.0,12224
26.8,48,3.03,13050
26.5,48,3.03,13163
25.9,49,3.03,13087
25.5,51,3.03,12706
25.0,53,3.03,12277
24.5,55,3.03,11995
24.0,56,3.03,11923
23.4,56,3.03,12008
23.0,55,3.03,12277
22.3,58,3.03,11930
21.9,62,3.03,11251
21.1,64,3.03,11069
20.8,66,3.03,10767
20.7,66,3.03,10728
21.1,66,3.03,10668
21.9,64,3.03,10740
23.2,60,3.03,11245
24.7,56,3.03,11640
25.9,53,3.03,12054
27.1,51,3.0,12337
29.2,47,3.0,12852
30.6,45,3.0,12989
30.6,44,3.0,13154
29.6,45,3.0,13289
28.3,50,3.0,12295
27.3,52,3.0,11908
26.2,54,3.0,11798
25.0,57,3.0,11418
23.9,60,3.03,11140
23.3,60,3.03,11202
22.8,60,3.03,11294
22.3,63,3.03,10972
21.9,62,3.03,11077
21.6,62,3.03,11178
21.3,64,3.03,11012
20.9,63,3.03,11112
20.9,63,3.03,11196
20.9,64,3.03,10983
21.0,63,3.03,11131
21.3,66,3.03,10540
21.7,65,3.03,10658
22.6,64,3.0,10578
23.0,63,3.0,10726
24.5,59,3.0,11127
26.2,54,3.0,11738
26.2,51,3.03,12368
26.7,52,3.03,12110
27.4,53,3.0,11707
26.7,55,3.0,11474
25.9,55,3.0,11630
25.4,54,3.03,11946
24.3,54,3.03,12087
24.1,56,3.03,11774
23.7,60,3.03,11126
23.2,61,3.03,10972
22.7,61,3.03,11135
22.2,62,3.03,11180
21.8,62,3.03,11258
21.3,62,3.03,11294
20.9,63,3.03,11276
20.4,63,3.03,11245
20.4,64,3.03,11179
20.9,63,3.03,11100
22.0,62,3.03,11075
24.1,58,3.03,11491
25.8,53,3.03,12020
25.3,53,3.03,12160
24.5,57,3.03,11602
24.8,54,3.03,12214
26.3,52,3.03,12086
27.0,50,3.03,12683
27.2,51,3.0,12169
26.8,50,3.03,12656
25.9,50,3.03,12925
25.1,52,3.03,12611
24.5,55,3.03,11876
23.8,58,3.03,11440
23.4,57,3.03,11777
22.7,62,3.03,11011
22.3,62,3.03,11009
22.2,63,3.03,10894
21.7,63,3.03,11060
21.2,64,3.03,10987
21.3,63,3.03,11075
20.4,68,3.03,10498
19.9,69,3.03,10468
20.5,69,3.03,10276
21.3,70,3.0,9920
23.1,67,3.0,10124
25.6,56,3.0,11708
27.3,49,3.03,12792
28.9,47,3.0,12905
30.4,47,3.0,12571
30.9,47,3.0,12380
30.0,46,3.0,12910
29.5,46,3.0,12865
29.4,46,3.0,12960
28.6,47,3.03,12992
28.0,49,3.0,12541
26.7,54,3.0,11794
26.3,55,3.0,11560
25.8,56,3.0,11616
25.5,55,3.0,11810
24.8,58,3.0,11317
24.2,62,3.0,10918
23.0,71,3.0,9704
22.5,76,3.0,8930
22.3,75,3.0,9174
21.8,76,3.0,9100
21.8,76,3.0,9139
22.3,71,3.0,9580
23.3,68,3.0,10025
25.0,64,3.0,10136
27.0,62,3.0,10008
28.1,55,3.0,11083
29.8,53,3.0,11324
31.0,51,3.0,11431
31.0,54,3.0,10837
31.0,52,3.0,11066
30.9,54,3.0,10849
30.7,53,3.0,11007
29.9,57,3.0,10476
29.0,62,3.0,9700
28.7,58,3.0,10462
28.4,58,3.0,10647
27.6,57,3.0,10912
26.4,57,3.0,11062
25.7,59,3.0,10856
25.4,59,3.0,10971
25.4,56,3.0,11409
24.8,58,3.0,11311
24.2,59,3.0,11195
23.9,59,3.03,11166
23.6,61,3.0,10970
24.1,62,3.0,10791
24.9,60,3.0,10957
26.3,57,3.0,11128
28.0,55,3.0,11223
29.0,54,3.0,11230
30.3,50,3.0,11766
31.5,47,3.0,12350
32.1,46,3.0,12616
32.3,46,3.0,12392
32.1,48,3.0,11961
31.2,50,3.0,11542
30.2,51,3.0,11522
29.0,53,3.0,11453
28.2,54,3.0,11238
27.4,58,3.0,10789
26.7,61,3.0,10297
26.1,62,3.0,10185
25.7,60,3.0,10748
25.2,59,3.0,11024
24.3,60,3.0,10916
23.9,60,3.0,10934
23.6,62,3.0,10849
23.2,62,3.0,10929
23.5,60,3.03,11196
23.1,60,3.03,11249
23.9,61,3.0,10822
25.7,56,3.0,11469
27.2,52,3.0,12188
28.7,51,3.0,11939
29.7,50,3.0,11914
30.6,50,3.0,11712
31.0,50,3.0,11670
31.2,49,3.0,11846
31.1,50,3.0,11609
30.5,49,3.0,12060
29.7,48,3.0,12456
28.6,50,3.0,12250
28.0,51,3.0,12009
27.3,54,3.0,11514
26.4,56,3.0,11328
26.2,55,3.0,11528
25.7,55,3.0,11656
25.1,55,3.03,11819
25.2,53,3.03,12206
24.7,54,3.03,12221
23.7,58,3.03,11597
23.1,60,3.03,11208
23.4,58,3.03,11438
24.1,57,3.03,11643
24.8,58,3.0,11289
25.6,58,3.0,11162
27.0,56,3.0,11116
27.7,60,3.0,10306
28.4,56,3.0,10763
29.4,54,3.0,11054
30.3,53,3.0,11179
30.7,52,3.0,11178
30.6,52,3.0,11394
30.1,53,3.0,11186
29.2,54,3.0,11199
28.3,55,3.0,11058
27.6,58,3.0,10657
26.9,59,3.0,10587
26.4,60,3.0,10609
26.0,58,3.0,10892
25.6,60,3.0,10764
25.1,60,3.0,10724
24.8,61,3.0,10780
24.6,62,3.0,10656
24.2,62,3.0,10643
23.8,64,3.0,10386
23.9,64,3.0,10312
24.5,61,3.0,10736
24.7,59,3.0,11068
24.5,62,3.0,10661
24.3,64,3.0,10218
24.1,68,3.0,9827
24.4,66,3.0,9984
24.5,66,3.0,10013
24.5,67,3.0,9821
24.4,69,3.0,9560
24.9,69,3.0,9440
25.2,69,3.0,9440
25.2,66,3.0,9884
24.9,66,3.0,9796
24.4,69,3.0,9548
24.1,70,3.0,9507
23.8,72,3.0,9293
23.5,74,3.0,9057
23.2,74,3.0,9073
23.0,75,3.0,9052
22.7,73,3.0,9355
22.3,78,3.0,8801
21.8,79,3.0,8762
21.7,82,3.0,8512
21.6,83,3.0,8380
22.1,81,3.0,8497
23.2,78,3.0,8677
24.4,74,3.0,8904
26.0,68,3.0,9437
27.4,63,3.0,9845
28.7,60,3.0,10062
29.1,61,3.0,9834
29.6,60,3.0,9953
29.8,60,3.0,9958
29.9,62,3.0,9606
29.7,60,3.0,9845
29.3,60,3.0,9977
28.8,61,3.0,9928
28.1,63,3.0,9741
27.7,63,3.0,9766
27.6,62,3.0,9923
27.3,59,3.0,10566
26.8,59,3.0,10732
26.1,58,3.0,11069
25.3,58,3.0,11136
24.2,62,3.0,10582
23.3,68,3.0,9902
23.3,66,3.0,10115
23.1,68,3.0,9909
23.5,70,3.0,9587
24.2,70,3.0,9468
25.5,70,3.0,9119
26.4,71,3.0,8903
27.4,66,3.0,9372
27.4,61,3.0,10123
27.5,62,3.0,9942
27.6,62,3.0,10024
27.4,63,3.0,9875
27.3,60,3.0,10385
27.6,59,3.0,10559
27.4,60,3.0,10460
26.8,64,3.0,9826
26.1,66,3.0,9628
25.1,68,3.0,9568
